TOT_POP,ICU Beds_x,Population Aged 60+,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,COPD_prevalence,COPD_number,diabetes_number,CKD_number,y
39126.0,16.0,9680.0,45.9,13626.0,35.9,10665.0,9.3,9.5,2824.0,4397.0,1096.0,2764
8009.0,0.0,2744.0,51.0,3492.0,38.8,2656.0,11.1,12.5,856.0,1083.0,255.0,763
28706.0,0.0,7844.0,53.9,12174.0,39.0,8813.0,10.7,12.8,2898.0,3423.0,797.0,2419
20348.0,0.0,7417.0,52.2,9076.0,37.7,6559.0,10.6,9.7,1685.0,2439.0,700.0,1842
27052.0,0.0,6610.0,52.8,11703.0,39.8,8819.0,8.3,8.9,1980.0,3230.0,808.0,1834
81455.0,14.0,19331.0,48.3,30339.0,36.9,23164.0,9.1,9.9,6227.0,9983.0,2522.0,5732
133777.0,64.0,24738.0,52.5,52995.0,41.3,41720.0,8.1,9.6,9743.0,13876.0,3389.0,8218
14465.0,0.0,3582.0,59.9,6690.0,45.4,5068.0,10.8,11.8,1320.0,2035.0,497.0,1205
33304.0,0.0,6877.0,53.4,13572.0,40.1,10184.0,8.3,9.6,2445.0,3709.0,871.0,2106
29324.0,4.0,8475.0,37.9,8836.0,27.7,6450.0,7.4,7.2,1682.0,2230.0,706.0,1726
26447.0,6.0,6305.0,44.4,9060.0,33.2,6771.0,8.4,9.8,1989.0,2594.0,670.0,1716
8263.0,0.0,2113.0,49.1,3174.0,34.9,2255.0,10.4,12.8,829.0,964.0,241.0,672
371574.0,128.0,94437.0,48.3,140989.0,38.2,111502.0,8.4,9.6,28058.0,38121.0,9364.0,24483
61022.0,10.0,17260.0,43.7,21743.0,30.2,15022.0,8.0,8.7,4334.0,5626.0,1508.0,3993
24922.0,0.0,6341.0,41.2,8271.0,30.4,6106.0,7.8,8.1,1637.0,2338.0,652.0,1574
2973.0,0.0,1042.0,48.0,1123.0,38.4,899.0,10.0,9.4,220.0,311.0,91.0,235
708009.0,145.0,169578.0,47.0,259132.0,33.2,183105.0,9.3,10.0,55051.0,75763.0,20347.0,51440
80110.0,6.0,16229.0,52.9,32076.0,37.0,22425.0,8.2,8.5,5179.0,7489.0,1857.0,4945
13280.0,0.0,4299.0,56.6,6035.0,37.8,4029.0,12.1,14.5,1551.0,1775.0,418.0,1292
61581.0,7.0,11660.0,50.3,23366.0,36.1,16757.0,7.9,9.7,4514.0,5989.0,1453.0,3679
36895.0,30.0,8735.0,48.8,14129.0,36.9,10691.0,8.3,10.3,2998.0,3844.0,935.0,2410
1127.0,0.0,267.0,48.4,418.0,35.8,309.0,10.1,9.7,84.0,128.0,34.0,87
125043.0,10.0,23922.0,46.1,42375.0,33.9,31184.0,7.8,9.0,8235.0,12569.0,3396.0,7170
13938.0,0.0,3450.0,49.9,5485.0,37.4,4115.0,9.3,10.6,1168.0,1891.0,453.0,1019
40959.0,5.0,9546.0,45.1,13722.0,35.0,10650.0,8.2,9.2,2798.0,3637.0,918.0,2502
225763.0,88.0,44214.0,51.7,89485.0,36.6,63314.0,8.1,8.4,14595.0,27581.0,6253.0,13991
20468.0,0.0,5282.0,60.0,9782.0,42.9,6990.0,12.4,15.5,2530.0,2943.0,684.0,2024
153207.0,44.0,35763.0,35.0,42033.0,27.7,33285.0,7.0,7.0,8380.0,10939.0,3765.0,8383
756865.0,119.0,120689.0,35.4,204702.0,27.9,161351.0,5.3,5.7,32770.0,57758.0,15020.0,30401
5858.0,0.0,1074.0,42.1,2178.0,31.9,1650.0,7.2,7.3,377.0,577.0,168.0,374
17144.0,0.0,4236.0,49.5,6632.0,36.3,4862.0,9.0,9.0,1202.0,1909.0,480.0,1201
16736.0,4.0,4577.0,33.5,4616.0,24.6,3393.0,7.5,6.8,935.0,1409.0,427.0,1030
16481.0,0.0,3897.0,47.4,5957.0,33.6,4226.0,10.6,11.6,1463.0,1833.0,465.0,1336
11323.0,0.0,2520.0,60.3,5493.0,45.3,4124.0,10.5,13.8,1254.0,1454.0,331.0,960
15249.0,0.0,4318.0,42.7,4900.0,33.7,3866.0,8.0,6.7,769.0,1301.0,377.0,913
127753.0,69.0,26807.0,49.4,48048.0,37.6,36558.0,8.8,9.6,9303.0,13439.0,3284.0,8558
33830.0,5.0,6124.0,50.6,12481.0,38.9,9597.0,7.8,7.3,1792.0,3492.0,838.0,1918
99920.0,71.0,22026.0,48.3,37403.0,36.0,27858.0,8.0,8.8,6809.0,10618.0,2721.0,6178
107386.0,54.0,22306.0,46.2,39450.0,32.2,27506.0,7.6,9.8,8351.0,10277.0,2649.0,6495
2252.0,0.0,965.0,50.1,1042.0,35.4,736.0,10.7,8.7,181.0,342.0,87.0,223
152.0,0.0,29.0,47.4,47.0,38.2,38.0,7.2,7.5,8.0,11.0,3.0,7
51909.0,7.0,11027.0,51.9,20571.0,36.0,14266.0,8.2,9.0,3564.0,5596.0,1302.0,3258
31833.0,0.0,6065.0,53.2,12445.0,40.8,9538.0,8.6,10.0,2345.0,3223.0,800.0,2004
470406.0,119.0,103567.0,41.3,152372.0,32.0,118165.0,7.3,7.3,27003.0,38894.0,11860.0,27022
109430.0,13.0,27315.0,50.3,43207.0,36.0,30912.0,8.0,9.1,7802.0,9858.0,2774.0,6846
3582.0,27.0,1088.0,46.6,1287.0,34.4,949.0,9.6,8.9,245.0,374.0,102.0,264
90180.0,0.0,12950.0,34.4,22395.0,29.8,19411.0,4.6,4.3,2823.0,4633.0,1410.0,3026
14505.0,0.0,3262.0,54.6,6447.0,42.8,5055.0,9.6,12.1,1432.0,1717.0,394.0,1132
27811.0,0.0,6609.0,50.9,10647.0,35.3,7385.0,9.9,10.5,2198.0,2850.0,746.0,2075
6283.0,0.0,1804.0,51.0,2678.0,38.0,1993.0,9.8,10.7,563.0,696.0,190.0,513
45168.0,7.0,11826.0,45.0,16650.0,33.9,12553.0,8.3,9.0,3333.0,4578.0,1207.0,3085
5587.0,4.0,1683.0,45.2,1929.0,31.1,1326.0,8.8,6.7,287.0,490.0,145.0,376
114277.0,24.0,27115.0,53.6,48041.0,40.9,36639.0,9.1,10.2,9158.0,13182.0,3204.0,8146
34920.0,0.0,8429.0,50.8,13528.0,38.1,10138.0,9.6,10.1,2690.0,3477.0,924.0,2542
1383.0,0.0,370.0,37.4,402.0,25.9,278.0,8.6,8.3,89.0,117.0,39.0,93
730.0,0.0,184.0,47.9,267.0,37.8,211.0,8.4,7.7,43.0,67.0,19.0,47
255001.0,88.0,49559.0,56.4,109233.0,43.2,83730.0,7.8,7.8,15061.0,27792.0,6757.0,15076
19680.0,7.0,5151.0,58.1,8891.0,41.2,6304.0,10.4,11.4,1741.0,2841.0,662.0,1588
20667.0,0.0,4635.0,40.4,6318.0,33.8,5290.0,6.4,6.3,986.0,1477.0,428.0,1008
153902.0,18.0,29151.0,47.0,55615.0,38.7,45755.0,6.6,7.2,8554.0,12996.0,3264.0,7786
542364.0,39.0,93985.0,29.4,126913.0,25.1,108367.0,4.9,4.5,19252.0,29825.0,10030.0,21049
36810.0,10.0,8258.0,50.1,13891.0,38.3,10625.0,9.0,9.2,2559.0,3857.0,984.0,2507
32607.0,12.0,8559.0,64.6,16745.0,39.7,10294.0,12.0,15.8,4108.0,4569.0,1021.0,3119
749.0,0.0,185.0,47.2,288.0,34.7,211.0,9.2,7.2,44.0,88.0,22.0,56
50112.0,18.0,13829.0,49.9,20089.0,37.0,14902.0,8.9,9.9,3980.0,5007.0,1435.0,3604
71671.0,18.0,11300.0,52.3,27396.0,40.9,21435.0,7.9,9.8,5143.0,7028.0,1599.0,4143
304807.0,64.0,74273.0,43.6,106446.0,31.7,77310.0,7.1,7.2,17559.0,26577.0,7192.0,17351
10783.0,0.0,4693.0,47.6,4315.0,30.2,2736.0,10.9,9.8,885.0,1450.0,396.0,987
132328.0,8.0,31973.0,45.5,46521.0,32.8,33565.0,7.2,8.1,8252.0,10271.0,3014.0,7373
8743.0,0.0,2477.0,49.2,3312.0,34.4,2314.0,9.6,11.1,746.0,917.0,241.0,643
5521.0,0.0,1854.0,50.4,2212.0,39.2,1720.0,9.1,9.0,394.0,591.0,154.0,401
10014.0,0.0,2278.0,45.5,3245.0,34.7,2476.0,7.5,7.0,499.0,848.0,229.0,535
18743.0,0.0,3425.0,44.6,6323.0,33.8,4797.0,6.8,6.9,980.0,1551.0,457.0,971
13665.0,0.0,3906.0,50.4,5381.0,35.8,3822.0,9.1,10.2,1084.0,1317.0,379.0,973
9187.0,0.0,2496.0,44.3,3057.0,36.0,2487.0,8.4,7.9,544.0,779.0,226.0,577
11049.0,0.0,3113.0,54.9,4801.0,40.0,3496.0,12.0,14.7,1286.0,1473.0,350.0,1052
4921.0,0.0,1716.0,50.4,1970.0,35.3,1381.0,11.5,10.7,418.0,624.0,166.0,451
13275.0,4.0,3480.0,52.7,5575.0,35.9,3801.0,10.6,12.2,1287.0,1732.0,418.0,1117
281669.0,77.0,47856.0,44.1,97459.0,35.6,78696.0,6.5,6.8,14993.0,21808.0,5627.0,14352
21809.0,0.0,6275.0,49.1,8577.0,33.9,5919.0,9.7,10.3,1792.0,2764.0,695.0,1686
4131.0,0.0,1372.0,53.8,1808.0,38.0,1277.0,10.3,10.9,367.0,577.0,143.0,345
21696.0,0.0,5960.0,53.0,9278.0,38.2,6690.0,9.7,9.7,1695.0,2410.0,632.0,1696
230220.0,40.0,34127.0,43.1,73749.0,33.4,57204.0,5.8,6.6,11361.0,22156.0,4928.0,9929
90690.0,9.0,24175.0,49.3,35630.0,36.9,26680.0,9.6,10.6,7639.0,10773.0,2781.0,6913
52879.0,8.0,9258.0,49.0,19575.0,37.8,15104.0,6.9,7.7,3075.0,4837.0,1164.0,2745
17912.0,0.0,4831.0,43.3,6274.0,32.5,4704.0,8.7,9.6,1396.0,1893.0,487.0,1265
32721.0,0.0,6966.0,55.2,14345.0,40.2,10443.0,8.6,9.8,2558.0,4059.0,957.0,2221
40545.0,0.0,7326.0,37.9,11491.0,32.8,9935.0,6.0,5.5,1680.0,2725.0,812.0,1822
22300.0,0.0,5211.0,50.6,8867.0,39.1,6846.0,9.8,11.6,2033.0,2801.0,682.0,1709
24193.0,0.0,4813.0,49.6,9508.0,35.6,6822.0,8.5,10.4,1995.0,2884.0,697.0,1632
10155.0,0.0,2619.0,43.0,3230.0,34.5,2593.0,7.9,7.7,582.0,850.0,236.0,595
66893.0,0.0,12717.0,46.6,22807.0,37.0,18127.0,7.8,7.2,3546.0,6988.0,1676.0,3828
16811.0,0.0,4039.0,52.5,7057.0,38.8,5211.0,10.5,11.8,1579.0,2070.0,520.0,1408
3977.0,0.0,1112.0,46.9,1388.0,37.3,1104.0,7.8,7.3,215.0,322.0,96.0,232
65818.0,0.0,11147.0,42.0,23618.0,33.4,18788.0,6.9,8.8,4928.0,5801.0,1553.0,3885
716492.0,227.0,109403.0,29.2,168134.0,22.6,130304.0,4.6,4.6,26425.0,40637.0,13941.0,26398
103923.0,32.0,27300.0,50.9,42139.0,39.2,32473.0,9.0,10.2,8443.0,10033.0,2796.0,7472
35268.0,0.0,9521.0,57.3,15900.0,38.5,10677.0,10.5,12.5,3458.0,4030.0,986.0,2909
12820.0,0.0,2900.0,53.4,5328.0,37.6,3749.0,9.7,9.5,950.0,1560.0,386.0,971
16141.0,0.0,3976.0,43.6,5398.0,37.8,4681.0,7.4,7.0,863.0,1310.0,371.0,919
36506.0,0.0,9105.0,47.0,13819.0,35.3,10389.0,7.9,8.9,2614.0,3532.0,921.0,2333
1608.0,0.0,511.0,56.2,751.0,39.3,525.0,11.7,12.7,170.0,296.0,70.0,157
14740.0,0.0,5058.0,54.0,6368.0,38.2,4502.0,11.7,11.5,1352.0,2006.0,514.0,1376
2374.0,0.0,613.0,44.1,810.0,33.0,606.0,8.3,7.1,131.0,207.0,58.0,152
85234.0,0.0,18539.0,40.9,26904.0,30.3,19940.0,7.1,7.5,4959.0,6945.0,1994.0,4655
9911.0,0.0,2872.0,49.8,4017.0,37.0,2986.0,10.0,10.5,849.0,1302.0,322.0,809
13640.0,0.0,2972.0,41.8,4300.0,31.6,3250.0,7.2,7.8,801.0,1016.0,298.0,736
11931.0,0.0,2963.0,56.0,5180.0,42.3,3911.0,10.0,11.5,1063.0,1423.0,357.0,921
48860.0,7.0,7791.0,44.4,16314.0,34.1,12525.0,6.8,8.1,2986.0,4021.0,1019.0,2488
381951.0,76.0,70347.0,36.3,103342.0,27.8,79172.0,6.4,7.1,20228.0,30238.0,8132.0,18120
20825.0,0.0,4407.0,45.2,6749.0,32.2,4804.0,8.3,8.0,1201.0,1967.0,531.0,1235
34709.0,0.0,7761.0,43.5,10648.0,37.2,9109.0,8.4,8.6,2113.0,2721.0,824.0,2065
18578.0,0.0,5202.0,40.9,5955.0,31.8,4625.0,7.2,6.1,881.0,1476.0,445.0,1051
106727.0,27.0,22968.0,50.7,42295.0,35.4,29554.0,8.6,10.3,8594.0,11034.0,2704.0,7180
6423.0,10.0,2026.0,52.2,2622.0,37.6,1888.0,10.8,12.5,626.0,777.0,213.0,542
23792.0,0.0,8314.0,51.5,10102.0,36.1,7083.0,12.0,10.8,2113.0,3376.0,880.0,2351
148373.0,12.0,32206.0,40.0,45927.0,31.4,36015.0,7.2,6.6,7530.0,13102.0,3431.0,8282
40822.0,8.0,8333.0,51.5,15173.0,40.0,11790.0,8.4,7.0,2071.0,4969.0,1146.0,2477
40507.0,0.0,10782.0,54.2,17795.0,40.4,13256.0,9.3,10.3,3374.0,5162.0,1188.0,3040
237085.0,218.0,44090.0,53.0,95497.0,43.3,77956.0,7.3,7.9,14157.0,26999.0,6451.0,13064
26787.0,4.0,8856.0,46.5,10105.0,36.7,7973.0,9.3,9.6,2080.0,2848.0,801.0,2027
828431.0,123.0,186412.0,42.1,273532.0,31.6,205242.0,6.4,6.8,44049.0,77645.0,19025.0,41823
33466.0,6.0,8300.0,50.0,12841.0,32.8,8431.0,9.5,11.0,2839.0,3295.0,897.0,2442
34208.0,10.0,8041.0,41.5,10820.0,31.4,8197.0,7.4,8.3,2179.0,2652.0,779.0,1919
5527.0,0.0,1687.0,50.6,2241.0,39.7,1758.0,8.0,7.5,334.0,489.0,142.0,356
16676.0,0.0,4020.0,53.2,6793.0,39.5,5044.0,9.9,10.5,1340.0,1945.0,478.0,1261
7310.0,0.0,2096.0,44.6,2544.0,35.0,1997.0,8.0,7.6,435.0,679.0,179.0,455
31529.0,5.0,7554.0,43.3,10360.0,33.3,7959.0,7.1,6.1,1465.0,2466.0,722.0,1694
67505.0,15.0,18587.0,50.6,27678.0,36.1,19760.0,9.1,10.1,5543.0,7504.0,1802.0,4985
43172.0,5.0,13513.0,39.4,13766.0,29.5,10303.0,9.0,8.2,2853.0,4209.0,1257.0,3132
9722.0,0.0,2826.0,49.6,3673.0,39.0,2888.0,8.8,8.7,643.0,965.0,251.0,654
11586.0,4.0,3032.0,36.7,3341.0,27.6,2515.0,7.4,6.9,633.0,950.0,278.0,672
53889.0,8.0,18752.0,47.1,20281.0,32.0,13780.0,10.9,11.0,4737.0,6121.0,1979.0,4681
6666.0,0.0,1468.0,48.8,2723.0,34.4,1920.0,8.0,8.5,476.0,651.0,174.0,449
3475.0,0.0,1175.0,48.5,1340.0,36.9,1020.0,9.2,8.6,238.0,361.0,97.0,253
11069.0,6.0,2806.0,52.6,4759.0,38.6,3491.0,10.1,11.5,1043.0,1557.0,392.0,917
12410.0,0.0,3271.0,48.1,4657.0,35.2,3408.0,8.8,10.9,1053.0,1325.0,323.0,856
23867.0,0.0,7028.0,47.9,9180.0,34.0,6511.0,9.8,10.2,1948.0,2675.0,731.0,1869
314305.0,26.0,48279.0,36.0,83464.0,28.8,66761.0,5.2,5.4,12435.0,20680.0,5933.0,12026
909308.0,89.0,159437.0,46.0,325184.0,38.9,275026.0,5.4,5.6,39884.0,101516.0,22511.0,38151
44191.0,0.0,11617.0,53.0,18451.0,35.6,12382.0,10.4,11.7,4081.0,5059.0,1358.0,3605
7451.0,0.0,2288.0,50.0,2874.0,36.5,2100.0,9.7,10.6,612.0,770.0,208.0,560
58057.0,10.0,11434.0,51.3,24078.0,42.1,19767.0,8.4,8.6,4027.0,6495.0,1584.0,3964
307412.0,267.0,49312.0,40.4,94573.0,32.2,75388.0,6.4,6.3,14860.0,25823.0,6693.0,14926
52405.0,12.0,17362.0,48.2,20395.0,34.1,14439.0,10.2,8.9,3754.0,6168.0,1652.0,4304
7979.0,0.0,2211.0,50.0,3145.0,37.0,2327.0,10.5,12.6,794.0,951.0,229.0,663
8285.0,0.0,2560.0,59.8,3963.0,41.3,2737.0,13.3,16.8,1115.0,1211.0,284.0,881
308570.0,33.0,58774.0,40.4,95299.0,32.1,75812.0,6.0,6.8,15989.0,21851.0,6106.0,14123
108718.0,12.0,24260.0,35.9,31262.0,26.5,23105.0,6.5,6.2,5375.0,8171.0,2358.0,5630
13033.0,0.0,3038.0,52.1,4991.0,38.9,3723.0,9.4,9.2,880.0,1479.0,366.0,903
33700.0,6.0,10223.0,52.0,14159.0,37.5,10208.0,10.0,10.6,2880.0,4805.0,1220.0,2734
2429.0,0.0,686.0,41.4,751.0,31.8,577.0,8.1,6.4,117.0,196.0,57.0,146
51276.0,8.0,15447.0,44.2,18888.0,33.3,14238.0,8.8,9.1,3904.0,5451.0,1457.0,3757
10684.0,0.0,645.0,35.6,2973.0,29.6,2471.0,3.5,4.5,374.0,559.0,152.0,289
205560.0,35.0,38669.0,44.2,65888.0,35.4,52744.0,7.5,9.6,14325.0,18736.0,4647.0,11210
49774.0,15.0,11173.0,54.1,20493.0,41.7,15808.0,9.6,10.9,4125.0,6177.0,1469.0,3635
48779.0,8.0,16281.0,42.8,17594.0,29.1,11966.0,8.8,9.5,3907.0,5233.0,1421.0,3636
41550.0,9.0,11322.0,51.6,16824.0,37.6,12251.0,9.8,11.0,3594.0,4543.0,1127.0,3189
38335.0,0.0,9272.0,53.5,15678.0,39.8,11672.0,10.4,11.0,3216.0,4435.0,1159.0,3049
2664.0,0.0,720.0,52.2,1039.0,38.1,758.0,10.1,9.8,195.0,302.0,77.0,201
108558.0,66.0,19242.0,49.9,40631.0,37.9,30876.0,7.5,8.2,6644.0,9386.0,2384.0,6085
28537.0,7.0,7540.0,42.7,9403.0,34.3,7546.0,7.5,7.4,1635.0,2495.0,678.0,1650
25383.0,6.0,7463.0,48.2,9756.0,33.5,6778.0,9.3,9.8,1991.0,2430.0,696.0,1891
48649.0,0.0,12397.0,31.9,12601.0,24.4,9646.0,6.6,6.7,2650.0,3615.0,1102.0,2625
179146.0,12.0,40244.0,39.2,54548.0,30.1,41887.0,7.0,7.7,10680.0,14667.0,3772.0,9713
19817.0,0.0,3893.0,50.5,8290.0,39.0,6398.0,8.3,8.3,1363.0,2184.0,537.0,1355
7291.0,0.0,1464.0,48.6,2845.0,37.1,2170.0,7.7,7.7,453.0,713.0,184.0,450
30472.0,4.0,8800.0,48.6,11971.0,32.5,8000.0,9.8,10.9,2695.0,3379.0,918.0,2421
8267.0,0.0,2209.0,47.0,2989.0,37.6,2392.0,8.0,6.7,428.0,702.0,193.0,506
14312.0,0.0,4653.0,48.6,5604.0,34.3,3958.0,8.9,9.4,1089.0,1400.0,398.0,1025
34300.0,0.0,8362.0,44.9,12353.0,36.7,10091.0,8.3,9.4,2587.0,3270.0,879.0,2282
30725.0,8.0,6727.0,49.5,11250.0,35.9,8157.0,8.8,9.3,2118.0,3124.0,826.0,1996
86183.0,48.0,20112.0,49.9,33307.0,37.1,24755.0,9.0,10.8,7237.0,8370.0,2208.0,6026
45164.0,5.0,12648.0,43.2,15288.0,36.7,13001.0,8.5,8.0,2849.0,4014.0,1214.0,2997
64210.0,2.0,12876.0,45.1,22535.0,36.6,18275.0,7.5,9.1,4567.0,5334.0,1455.0,3767
6578.0,0.0,1035.0,47.7,2607.0,37.3,2038.0,7.2,7.2,396.0,683.0,165.0,395
10124.0,0.0,2904.0,50.7,3941.0,41.9,3258.0,8.8,8.1,633.0,979.0,270.0,686
147929.0,40.0,61636.0,47.1,59248.0,29.2,36761.0,13.0,13.5,17037.0,18842.0,5740.0,16378
59866.0,0.0,14970.0,54.9,25732.0,39.5,18509.0,9.7,11.7,5499.0,6751.0,1658.0,4523
21741.0,8.0,5273.0,52.9,8530.0,39.1,6308.0,10.4,10.7,1733.0,2676.0,655.0,1681
118791.0,32.0,22759.0,27.8,26831.0,22.3,21514.0,5.8,5.4,5228.0,7922.0,2446.0,5548
16787.0,5.0,3982.0,56.3,7118.0,40.5,5122.0,9.5,11.2,1421.0,2165.0,529.0,1198
16513.0,0.0,5638.0,39.8,5278.0,27.4,3632.0,10.6,9.6,1272.0,1884.0,542.0,1409
24277.0,0.0,4546.0,44.6,7669.0,38.6,6641.0,6.3,6.6,1130.0,1698.0,459.0,1085
228783.0,159.0,39776.0,40.4,76314.0,33.0,62277.0,6.4,7.1,13405.0,22833.0,6074.0,12076
1781.0,0.0,480.0,49.5,684.0,32.9,455.0,10.8,9.9,136.0,228.0,65.0,149
160137.0,41.0,34804.0,38.0,46550.0,29.1,35650.0,6.5,6.3,7779.0,11288.0,3420.0,7913
26346.0,3.0,6491.0,43.9,9103.0,36.1,7487.0,7.1,6.8,1408.0,2050.0,604.0,1473
2036.0,0.0,240.0,60.1,742.0,45.6,563.0,10.9,11.3,140.0,223.0,57.0,134
1034.0,0.0,380.0,43.0,350.0,31.8,259.0,9.8,9.1,74.0,106.0,31.0,79
60669.0,14.0,12999.0,54.8,25559.0,38.6,17994.0,10.4,13.6,6353.0,7297.0,1687.0,4831
129641.0,21.0,30680.0,53.7,54545.0,40.3,40946.0,8.6,10.7,10899.0,14871.0,3420.0,8730
36929.0,6.0,8908.0,42.1,12112.0,33.0,9495.0,7.1,6.7,1942.0,2765.0,847.0,2048
51128.0,4.0,13904.0,45.0,18354.0,34.5,14060.0,8.1,7.4,3032.0,4237.0,1316.0,3282
14987.0,0.0,3691.0,51.5,5959.0,37.1,4294.0,9.9,11.5,1332.0,1665.0,416.0,1146
17950.0,4.0,4417.0,27.3,4169.0,20.7,3156.0,5.3,4.6,705.0,1100.0,380.0,814
21112.0,0.0,4999.0,56.9,9140.0,39.5,6350.0,9.3,10.3,1663.0,2830.0,678.0,1497
34055.0,10.0,9123.0,45.3,12117.0,36.6,9793.0,8.3,8.2,2200.0,3186.0,891.0,2226
5317.0,0.0,1631.0,47.7,1963.0,36.6,1507.0,9.0,8.9,366.0,547.0,144.0,371
112664.0,12.0,18983.0,47.7,40757.0,36.2,30925.0,6.2,6.9,5925.0,9244.0,2249.0,5301
126770.0,12.0,35231.0,45.2,44926.0,32.2,32025.0,8.4,8.0,7991.0,11673.0,3761.0,8393
23428.0,0.0,4867.0,38.9,6920.0,31.3,5571.0,7.0,7.4,1322.0,1961.0,543.0,1249
10134.0,0.0,2454.0,49.8,3824.0,36.3,2785.0,9.5,9.9,761.0,1065.0,271.0,731
754610.0,141.0,239488.0,37.6,233809.0,24.6,153009.0,10.1,10.0,62499.0,80680.0,24146.0,62563
135428.0,52.0,30856.0,39.0,40826.0,31.4,32839.0,7.1,6.6,6933.0,9621.0,3042.0,7420
264461.0,58.0,60531.0,46.7,96548.0,33.6,69453.0,7.2,8.3,17053.0,22006.0,6269.0,14817
127185.0,0.0,23653.0,48.2,46051.0,39.1,37378.0,7.3,8.2,7858.0,11175.0,2908.0,7002
20327.0,0.0,5172.0,45.3,7191.0,35.2,5592.0,8.3,10.3,1633.0,2064.0,504.0,1323
23785.0,6.0,6170.0,61.0,11281.0,40.7,7530.0,12.8,17.3,3198.0,3400.0,768.0,2374
14717.0,0.0,3592.0,46.3,5083.0,32.5,3568.0,8.0,9.2,1012.0,1183.0,347.0,874
44887.0,0.0,10922.0,55.0,19038.0,39.8,13780.0,9.8,11.0,3803.0,5648.0,1413.0,3404
40878.0,8.0,9356.0,53.0,16595.0,35.3,11047.0,10.3,12.9,4040.0,4797.0,1181.0,3235
42057.0,6.0,9347.0,51.0,16502.0,39.8,12882.0,8.3,9.9,3195.0,3962.0,1001.0,2699
78727.0,13.0,16257.0,50.3,30443.0,37.2,22532.0,8.5,9.3,5662.0,7478.0,1891.0,5173
24582.0,3.0,6859.0,44.9,8415.0,36.1,6762.0,8.6,7.4,1384.0,2162.0,645.0,1618
440956.0,124.0,81150.0,47.1,160656.0,37.9,129250.0,6.6,7.1,24362.0,42933.0,10623.0,22510
18975.0,0.0,4716.0,44.6,6530.0,35.8,5244.0,7.5,7.7,1124.0,1703.0,434.0,1097
58672.0,13.0,16414.0,40.2,19410.0,31.4,15145.0,7.1,7.8,3754.0,4898.0,1472.0,3428
22203.0,0.0,6816.0,53.4,9767.0,35.8,6542.0,10.5,12.2,2229.0,2743.0,640.0,1923
46176.0,22.0,10588.0,54.6,19176.0,40.8,14340.0,8.4,9.3,3254.0,5451.0,1302.0,2951
770517.0,366.0,161771.0,46.8,280959.0,32.4,194311.0,8.1,9.4,56533.0,77384.0,19143.0,48398
61971.0,12.0,18819.0,46.2,23383.0,34.0,17225.0,9.4,9.6,4846.0,6372.0,1792.0,4766
35886.0,0.0,9615.0,51.8,14384.0,38.7,10737.0,10.2,11.8,3281.0,3955.0,1042.0,2816
85219.0,24.0,20679.0,41.1,27421.0,31.8,21210.0,8.1,8.8,5889.0,8949.0,2394.0,5407
811.0,0.0,329.0,35.1,240.0,23.4,160.0,8.2,7.1,49.0,71.0,24.0,56
13534.0,0.0,4297.0,49.1,5170.0,35.5,3739.0,10.3,9.6,1010.0,1576.0,410.0,1086
14275.0,0.0,3897.0,56.3,6498.0,42.1,4863.0,9.4,9.6,1108.0,2125.0,518.0,1088
476179.0,114.0,101941.0,39.5,146930.0,30.4,113131.0,6.4,7.1,26336.0,42717.0,10716.0,23641
16841.0,0.0,4624.0,49.8,6621.0,36.2,4815.0,9.1,10.2,1355.0,1673.0,478.0,1217
9795.0,0.0,2657.0,45.4,3401.0,35.2,2637.0,7.9,6.6,497.0,823.0,245.0,594
53652.0,0.0,8743.0,40.0,16901.0,33.0,13931.0,5.9,7.0,2970.0,3723.0,1030.0,2509
191659.0,47.0,47891.0,43.3,66969.0,31.0,47947.0,7.8,8.6,13342.0,17066.0,4864.0,12070
60949.0,0.0,17512.0,48.0,23704.0,36.8,18189.0,9.6,10.4,5124.0,7288.0,1939.0,4757
64382.0,8.0,19092.0,43.2,21992.0,30.0,15268.0,9.2,9.7,4927.0,6847.0,2028.0,4675
12159.0,0.0,3375.0,51.0,4960.0,35.7,3474.0,10.2,10.2,988.0,1413.0,362.0,988
24841.0,0.0,6750.0,42.3,8206.0,32.9,6380.0,8.6,9.6,1867.0,2415.0,633.0,1668
10319.0,0.0,2606.0,50.5,3999.0,36.2,2868.0,12.0,12.9,1023.0,1305.0,329.0,952
830839.0,169.0,170081.0,39.3,257886.0,31.3,205361.0,6.2,6.0,39053.0,61478.0,17828.0,40556
7289.0,0.0,2115.0,42.3,2441.0,33.4,1927.0,8.6,8.0,464.0,642.0,197.0,494
103670.0,13.0,22817.0,48.3,38545.0,36.6,29224.0,7.7,9.1,7300.0,8774.0,2379.0,6130
4919.0,0.0,1532.0,42.7,1619.0,32.3,1225.0,8.5,6.4,244.0,418.0,123.0,324
16428.0,0.0,4371.0,57.0,7258.0,42.6,5424.0,10.2,10.7,1365.0,2344.0,553.0,1295
12306.0,0.0,3343.0,51.7,5062.0,36.9,3614.0,10.3,12.4,1218.0,1471.0,356.0,1009
5520.0,0.0,1536.0,52.3,2192.0,35.6,1491.0,11.2,11.9,499.0,658.0,170.0,470
231729.0,28.0,37356.0,35.9,60467.0,26.8,45196.0,5.6,5.9,9990.0,15171.0,3951.0,9401
