TOT_POP,ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number
3968,11,1034,51,720,45.9,1458,34.3,1089,9.1,10.6,337,13.2,419,3.7,117
53621,0,10425,22,99,52.6,21383,38.6,15688,8.6,10.2,4156,13.9,5656,3.5,1419
95380,20,22468,45,57,50.2,37441,35.3,26332,8.4,8.3,6194,13.1,9755,3.4,2520
14940,0,3196,12,125,51.5,6201,37.2,4478,9.8,11.4,1373,14.6,1752,3.6,437
96109,20,21466,1,95,54.1,39015,38.9,28075,9.7,11.1,7986,14.5,10471,3.6,2569
17335,0,4004,48,145,52.4,7192,39.9,5475,9.6,9.9,1355,16.1,2209,4.0,547
79332,2,16938,26,37,43.2,26619,34.3,21121,7.1,7.7,4733,9.8,6011,2.8,1711
104722,66,23474,1,69,52.0,41884,34.9,28130,9.1,9.9,8006,16.1,12957,3.6,2878
50031,8,12746,48,373,52.6,20999,39.2,15658,9.6,10.1,4017,15.1,6030,3.7,1468
6221,0,1620,29,211,52.0,2511,37.0,1785,9.6,10.9,525,14.1,679,3.6,174
75036,48,13870,28,35,52.3,30173,41.1,23706,7.6,8.2,4705,12.9,7433,3.2,1818
9378,6,2512,20,151,43.5,3072,34.5,2437,7.8,7.6,540,11.5,810,3.1,222
29442,0,6978,55,121,47.6,10519,37.9,8374,7.5,7.3,1603,10.1,2224,3.1,674
814901,72,143234,53,61,39.6,249524,31.1,196040,5.4,5.3,33429,9.7,61120,2.5,15994
22482,0,4423,22,43,52.1,9242,39.2,6953,8.6,10.2,1818,13.1,2330,3.3,586
28360,9,8520,26,7,46.2,10674,33.7,7791,9.9,10.8,2493,12.6,2905,3.6,839
212128,42,45739,4,27,47.1,74673,36.9,58536,8.6,7.9,12591,13.0,20561,3.9,6229
7711,1,1833,20,193,44.5,2627,36.0,2127,7.1,7.2,425,11.0,650,2.9,172
45641,0,10163,48,259,44.2,15516,34.1,11982,7.1,6.2,2194,11.2,3927,2.9,1020
12037,0,3264,29,115,48.2,4439,33.7,3101,9.1,10.6,972,12.7,1169,3.4,315
28875,8,7221,48,363,50.8,11269,38.7,8577,9.5,9.6,2132,14.4,3199,3.6,806
15392,0,5563,55,13,46.1,5839,35.9,4545,10.0,8.8,1109,12.8,1620,3.9,489
209550,80,73559,4,15,47.4,82338,28.6,49710,11.2,11.1,19296,14.2,24750,4.3,7559
17833,0,4585,51,570,48.1,6505,35.1,4750,8.1,8.5,1144,12.1,1639,3.3,450
826,0,386,32,9,54.3,380,34.6,242,14.3,13.3,93,18.1,126,5.1,36
97331,0,17194,53,25,43.6,29970,35.5,24403,7.2,7.5,5179,11.2,7731,3.2,2212
55626,9,14999,17,195,46.2,20084,34.4,14939,8.1,8.9,3879,11.9,5164,3.3,1438
8929,0,2512,19,147,46.9,3234,36.5,2516,7.9,6.9,476,10.6,728,3.1,215
5546,0,1423,46,87,40.9,1643,32.6,1310,7.8,6.3,253,10.3,415,3.1,124
36501,0,9885,37,55,43.0,12743,32.1,9502,8.0,8.0,2372,11.2,3330,3.1,929
66726,0,14535,48,203,50.9,25401,35.9,17900,8.6,8.7,4356,14.2,7099,3.5,1766
10589,0,3930,48,403,54.9,4721,38.6,3322,13.1,12.4,1067,17.9,1540,4.7,407
62162,0,13694,37,141,42.2,20437,31.0,14998,8.1,8.6,4173,12.7,6154,3.3,1606
31363,7,7054,1,59,51.7,12243,36.0,8520,9.7,11.1,2634,14.8,3496,3.6,862
46051,0,10280,55,81,42.9,14746,35.0,12025,7.3,7.2,2470,10.1,3461,3.1,1052
24541,6,7042,45,1,45.3,8881,35.8,7023,9.2,10.0,1961,16.0,3131,4.0,788
158652,52,35455,37,35,43.8,54150,32.3,39926,8.0,8.8,10922,12.2,15048,3.2,3996
26989,6,6256,21,141,52.3,10820,38.8,8025,10.4,12.6,2605,15.2,3140,3.6,743
43598,3,11630,55,95,43.5,15000,33.0,11382,7.9,7.5,2570,10.7,3686,3.2,1103
79828,14,18842,1,121,57.4,36113,38.7,24346,9.8,11.1,6955,16.6,10465,3.9,2427
53577,0,10544,17,7,42.3,17040,32.5,13096,7.0,8.0,3209,10.7,4300,3.0,1195
85832,0,21894,12,89,44.9,30936,32.3,22251,8.4,9.3,6434,11.6,7999,3.2,2207
481857,90,92850,53,11,38.1,139527,32.1,117647,6.1,5.9,21744,9.6,35011,2.7,9872
1310300,449,205767,39,49,39.0,392670,30.2,303708,6.0,6.9,69369,11.3,113626,2.6,26580
58402,76,14290,21,195,59.0,27382,44.3,20547,11.9,15.2,7044,17.2,7964,4.0,1841
15029,4,3219,13,161,50.9,5622,37.7,4162,9.5,11.6,1284,15.6,1718,3.9,431
26748,5,7582,51,167,51.0,11068,34.2,7420,10.2,11.7,2534,14.0,3043,3.8,831
50825,8,10914,27,169,39.8,16593,31.9,13292,6.3,5.3,2210,8.9,3709,2.6,1104
655,0,259,35,21,47.7,274,31.0,178,11.5,8.9,51,16.9,97,4.9,28
49568,8,11201,18,29,45.3,17448,34.1,13131,7.7,9.6,3693,12.2,4696,3.0,1157
58799,18,14131,39,143,43.5,19849,34.7,15851,8.7,9.8,4478,13.0,5931,3.3,1490
13257,0,3211,21,135,60.1,6252,42.5,4422,12.7,16.1,1679,17.6,1831,4.2,434
12098,0,2764,40,107,56.4,5286,41.8,3915,11.2,12.1,1137,16.3,1531,4.1,386
307117,120,67673,36,1,36.0,90308,28.3,70965,6.3,6.7,16768,9.7,24367,2.7,6779
43545,4,10289,26,107,43.3,15399,34.6,12301,8.4,9.7,3446,11.0,3899,3.2,1135
17650,6,4017,46,65,39.1,5233,31.6,4234,7.1,5.6,747,9.9,1325,2.9,386
4698619,918,651673,48,201,45.6,1572384,36.3,1251237,6.2,6.0,205605,13.4,460821,3.0,102160
35845,16,8825,21,71,58.9,16491,41.9,11739,12.5,16.1,4517,18.3,5119,4.1,1157
927781,82,122430,13,135,38.1,258567,32.3,219205,5.6,5.8,39507,11.2,75829,2.7,17990
2249,0,661,48,125,51.7,943,37.5,684,10.2,9.6,175,15.3,279,4.0,72
10982,0,2783,22,123,52.3,4417,37.4,3160,10.5,12.4,1044,15.6,1319,4.0,339
27046,6,7271,42,131,48.2,10524,35.2,7681,8.1,8.7,1904,11.8,2574,3.2,690
17753,0,5771,26,19,41.7,6048,30.3,4398,9.4,9.6,1400,12.3,1778,3.5,509
5239,0,1632,31,11,44.8,1803,35.2,1416,8.5,7.6,307,11.1,448,3.4,135
1308,0,285,28,55,62.7,725,47.4,548,11.4,12.9,150,20.6,238,4.9,56
232173,57,42520,39,165,40.9,71592,29.3,51247,6.2,6.7,11801,9.9,17248,2.5,4344
14539,0,4297,19,23,45.6,5142,36.7,4135,8.1,7.5,843,11.1,1246,3.2,357
131264,52,21484,21,227,40.7,41161,30.5,30855,7.2,9.2,9272,11.0,11168,2.8,2811
24943,0,5493,29,221,52.5,10112,36.7,7067,9.5,12.1,2322,13.7,2639,3.5,682
8664,0,2514,29,137,51.2,3468,37.3,2525,10.1,11.4,770,13.9,942,3.7,250
12456,0,3202,17,87,48.0,4872,35.9,3645,8.7,9.9,1004,12.0,1220,3.4,345
37320,10,8344,47,45,51.2,14540,35.6,10108,9.5,11.4,3235,14.7,4170,3.6,1009
94347,0,11049,53,21,39.1,24972,32.6,20806,5.8,5.9,3740,10.7,6810,2.8,1795
21935,5,5467,39,175,45.6,7746,34.2,5806,8.8,10.0,1697,12.8,2173,3.2,547
69410,0,16583,13,295,50.2,27267,32.0,17381,9.0,10.5,5708,13.9,7560,3.6,1928
15430,0,3828,13,163,53.9,6364,38.2,4509,9.5,11.1,1312,18.7,2213,4.4,521
8732,0,1667,12,67,49.3,3429,36.7,2555,9.9,11.6,810,13.8,959,3.7,254
63227,0,14878,36,51,42.5,22143,35.4,18433,7.3,8.6,4461,10.7,5576,3.0,1542
948201,381,173173,55,79,42.3,305086,35.9,258760,6.4,6.6,47780,11.0,79326,3.2,22862
2516,0,729,20,97,47.8,929,37.9,736,8.3,8.0,156,12.3,238,3.3,63
11859,0,3689,37,187,55.6,5275,38.5,3651,11.3,11.8,1121,19.5,1847,4.8,458
145331,8,22028,13,97,44.5,47928,35.2,37920,6.1,7.1,7609,13.0,13983,3.0,3248
17246,0,2905,8,51,26.8,3835,19.9,2849,4.8,4.8,688,6.7,956,2.3,331
22628,0,5038,51,820,44.9,7765,33.7,5824,8.3,9.0,1548,12.6,2169,3.4,588
21847,4,5642,17,83,45.3,7884,33.3,5792,7.6,8.6,1491,10.7,1855,3.0,530
1377,0,487,46,21,41.2,477,30.4,352,9.3,6.7,77,11.4,132,3.5,41
461809,152,103054,36,67,40.1,145734,32.3,117503,6.9,7.7,28052,10.8,39411,3.0,10790
207346,50,55472,42,125,47.7,79715,36.5,60960,7.5,7.7,12914,11.2,18737,3.0,5053
2313,0,667,38,27,48.9,864,38.3,677,9.4,8.1,143,12.7,225,3.6,64
188715,24,56939,45,13,37.9,58238,28.4,43649,7.9,7.3,11237,11.0,16977,3.4,5240
293718,51,66971,36,27,38.3,91485,28.7,68469,6.7,7.0,16811,10.5,25005,2.8,6758
28047,0,6019,6,21,40.6,8369,30.6,6302,7.5,7.9,1635,12.1,2494,3.5,717
200983,24,52582,15,1,38.0,59820,25.4,39987,7.8,6.6,10334,12.2,19227,3.4,5422
2042,0,457,46,95,60.0,849,45.7,647,12.8,11.9,169,18.2,257,5.1,73
1092305,175,157546,37,183,36.3,301261,27.5,228463,5.2,5.3,43640,9.1,75717,2.4,20205
102663,62,24080,39,3,47.2,37247,36.7,28992,8.4,9.6,7559,13.0,10254,3.3,2575
18486,0,4794,47,85,51.3,7444,35.1,5092,10.0,12.0,1734,14.3,2068,3.6,518
33190,4,9534,37,17,56.7,14983,41.0,10827,10.8,11.6,3072,18.0,4763,4.5,1190
10542,0,3118,38,3,43.7,3681,32.6,2749,8.1,7.0,586,11.1,937,3.2,268
379099,259,76042,37,67,43.2,126338,31.2,91148,7.4,7.7,22548,12.6,36949,3.2,9440
323196,16,57302,24,27,32.8,80251,24.5,59891,4.9,4.6,11223,9.2,22389,2.4,5835
32120,7,8712,20,125,48.3,11824,39.3,9623,8.9,9.3,2280,14.1,3442,3.6,882
10143,0,2421,21,131,59.8,4756,42.5,3379,12.6,16.7,1324,17.8,1412,4.2,333
2929,0,883,31,135,38.1,836,31.1,683,7.6,6.8,150,10.0,220,3.1,67
24574,0,4687,51,600,32.9,6061,25.3,4664,5.3,4.7,874,9.5,1743,2.4,451
10569,0,2990,19,131,47.1,3801,37.8,3052,8.6,7.9,641,11.3,914,3.3,267
258111,149,55158,22,103,42.4,83283,30.8,60428,7.5,7.9,15431,11.7,22926,3.0,5907
34117,7,8761,47,103,48.0,12763,35.3,9382,9.8,11.7,3104,14.4,3815,3.6,965
12691,0,3005,1,119,53.4,5496,40.4,4155,9.3,9.9,1020,18.9,1946,4.4,456
49791,6,6710,53,75,30.1,12751,24.9,10542,4.8,4.8,2052,6.9,2924,2.2,934
62190,4,12138,22,1,52.9,24383,40.0,18446,9.3,11.4,5258,14.1,6496,3.6,1673
39022,11,10004,39,59,52.7,16014,37.6,11425,9.8,11.7,3562,14.2,4317,3.5,1077
21561,6,4869,48,57,48.0,7841,36.4,5949,8.7,7.8,1267,14.8,2426,3.5,576
10231,0,2798,40,77,53.7,4313,37.5,3012,11.4,11.3,910,15.5,1245,4.1,329
34223,6,8585,17,103,45.5,12494,33.7,9262,7.9,8.8,2411,11.2,3071,3.2,873
5753,0,899,48,317,46.7,1849,37.2,1475,7.0,7.0,277,12.4,494,3.0,120
5463,0,1099,48,195,50.9,1970,39.2,1517,9.1,9.1,351,14.8,572,3.7,143
39126,16,9680,5,139,45.9,13626,35.9,10665,9.3,9.5,2824,14.8,4397,3.7,1096
8009,0,2744,21,143,51.0,3492,38.8,2656,11.1,12.5,856,15.8,1083,3.7,255
28706,0,7844,54,35,53.9,12174,39.0,8813,10.7,12.8,2898,15.1,3423,3.5,797
20348,0,7417,55,1,52.2,9076,37.7,6559,10.6,9.7,1685,14.0,2439,4.0,700
27052,0,6610,45,37,52.8,11703,39.8,8819,8.3,8.9,1980,14.6,3230,3.6,808
81455,14,19331,37,195,48.3,30339,36.9,23164,9.1,9.9,6227,15.9,9983,4.0,2522
133777,64,24738,22,105,52.5,52995,41.3,41720,8.1,9.6,9743,13.7,13876,3.4,3389
14465,0,3582,28,147,59.9,6690,45.4,5068,10.8,11.8,1320,18.2,2035,4.4,497
33304,0,6877,24,11,53.4,13572,40.1,10184,8.3,9.6,2445,14.6,3709,3.4,871
29324,4,8475,56,29,37.9,8836,27.7,6450,7.4,7.2,1682,9.6,2230,3.0,706
26447,6,6305,36,49,44.4,9060,33.2,6771,8.4,9.8,1989,12.7,2594,3.3,670
8263,0,2113,47,83,49.1,3174,34.9,2255,10.4,12.8,829,14.9,964,3.7,241
371574,128,94437,39,151,48.3,140989,38.2,111502,8.4,9.6,28058,13.1,38121,3.2,9364
61022,10,17260,33,1,43.7,21743,30.2,15022,8.0,8.7,4334,11.3,5626,3.0,1508
24922,0,6341,51,790,41.2,8271,30.4,6106,7.8,8.1,1637,11.6,2338,3.2,652
2973,0,1042,31,17,48.0,1123,38.4,899,10.0,9.4,220,13.3,311,3.9,91
708009,145,169578,12,105,47.0,259132,33.2,183105,9.3,10.0,55051,13.7,75763,3.7,20347
80110,6,16229,40,145,52.9,32076,37.0,22425,8.2,8.5,5179,12.4,7489,3.1,1857
13280,0,4299,54,63,56.6,6035,37.8,4029,12.1,14.5,1551,16.7,1775,3.9,418
61581,7,11660,47,167,50.3,23366,36.1,16757,7.9,9.7,4514,12.9,5989,3.1,1453
36895,30,8735,18,83,48.8,14129,36.9,10691,8.3,10.3,2998,13.3,3844,3.2,935
1127,0,267,16,25,48.4,418,35.8,309,10.1,9.7,84,14.8,128,4.0,34
125043,10,23922,35,45,46.1,42375,33.9,31184,7.8,9.0,8235,13.7,12569,3.7,3396
13938,0,3450,13,251,49.9,5485,37.4,4115,9.3,10.6,1168,17.2,1891,4.1,453
40959,5,9546,39,107,45.1,13722,35.0,10650,8.2,9.2,2798,12.0,3637,3.0,918
225763,88,44214,1,101,51.7,89485,36.6,63314,8.1,8.4,14595,15.9,27581,3.6,6253
20468,0,5282,21,231,60.0,9782,42.9,6990,12.4,15.5,2530,18.1,2943,4.2,684
153207,44,35763,8,77,35.0,42033,27.7,33285,7.0,7.0,8380,9.1,10939,3.1,3765
756865,119,120689,13,67,35.4,204702,27.9,161351,5.3,5.7,32770,10.0,57758,2.6,15020
5858,0,1074,8,25,42.1,2178,31.9,1650,7.2,7.3,377,11.2,577,3.2,168
17144,0,4236,48,287,49.5,6632,36.3,4862,9.0,9.0,1202,14.3,1909,3.6,480
16736,4,4577,30,67,33.5,4616,24.6,3393,7.5,6.8,935,10.2,1409,3.1,427
16481,0,3897,5,87,47.4,5957,33.6,4226,10.6,11.6,1463,14.6,1833,3.7,465
11323,0,2520,21,159,60.3,5493,45.3,4124,10.5,13.8,1254,16.0,1454,3.6,331
15249,0,4318,27,127,42.7,4900,33.7,3866,8.0,6.7,769,11.3,1301,3.3,377
127753,69,26807,5,131,49.4,48048,37.6,36558,8.8,9.6,9303,13.8,13439,3.4,3284
33830,5,6124,48,189,50.6,12481,38.9,9597,7.8,7.3,1792,14.2,3492,3.4,838
99920,71,22026,51,770,48.3,37403,36.0,27858,8.0,8.8,6809,13.7,10618,3.5,2721
107386,54,22306,18,167,46.2,39450,32.2,27506,7.6,9.8,8351,12.0,10277,3.1,2649
2252,0,965,48,243,50.1,1042,35.4,736,10.7,8.7,181,16.4,342,4.2,87
152,0,29,48,301,47.4,47,38.2,38,7.2,7.5,8,11.4,11,2.7,3
51909,7,11027,1,31,51.9,20571,36.0,14266,8.2,9.0,3564,14.1,5596,3.3,1302
31833,0,6065,28,115,53.2,12445,40.8,9538,8.6,10.0,2345,13.8,3223,3.4,800
470406,119,103567,25,13,41.3,152372,32.0,118165,7.3,7.3,27003,10.5,38894,3.2,11860
109430,13,27315,17,99,50.3,43207,36.0,30912,8.0,9.1,7802,11.5,9858,3.2,2774
3582,27,1088,48,23,46.6,1287,34.4,949,9.6,8.9,245,13.5,374,3.7,102
90180,0,12950,19,49,34.4,22395,29.8,19411,4.6,4.3,2823,7.1,4633,2.2,1410
14505,0,3262,21,225,54.6,6447,42.8,5055,9.6,12.1,1432,14.5,1717,3.3,394
27811,0,6609,40,49,50.9,10647,35.3,7385,9.9,10.5,2198,13.6,2850,3.6,746
6283,0,1804,26,95,51.0,2678,38.0,1993,9.8,10.7,563,13.3,696,3.6,190
45168,7,11826,42,61,45.0,16650,33.9,12553,8.3,9.0,3333,12.4,4578,3.3,1207
5587,4,1683,46,129,45.2,1929,31.1,1326,8.8,6.7,287,11.5,490,3.4,145
114277,24,27115,1,15,53.6,48041,40.9,36639,9.1,10.2,9158,14.7,13182,3.6,3204
34920,0,8429,40,81,50.8,13528,38.1,10138,9.6,10.1,2690,13.1,3477,3.5,924
1383,0,370,8,61,37.4,402,25.9,278,8.6,8.3,89,10.9,117,3.7,39
730,0,184,31,7,47.9,267,37.8,211,8.4,7.7,43,11.9,67,3.3,19
255001,88,49559,48,245,56.4,109233,43.2,83730,7.8,7.8,15061,14.3,27792,3.5,6757
19680,7,5151,1,13,58.1,8891,41.2,6304,10.4,11.4,1741,18.6,2841,4.3,662
20667,0,4635,31,177,40.4,6318,33.8,5290,6.4,6.3,986,9.4,1477,2.7,428
153902,18,29151,28,121,47.0,55615,38.7,45755,6.6,7.2,8554,11.0,12996,2.8,3264
542364,39,93985,55,25,29.4,126913,25.1,108367,4.9,4.5,19252,6.9,29825,2.3,10030
36810,10,8258,48,223,50.1,13891,38.3,10625,9.0,9.2,2559,13.9,3857,3.5,984
32607,12,8559,54,45,64.6,16745,39.7,10294,12.0,15.8,4108,17.6,4569,3.9,1021
749,0,185,48,311,47.2,288,34.7,211,9.2,7.2,44,14.4,88,3.6,22
50112,18,13829,17,95,49.9,20089,37.0,14902,8.9,9.9,3980,12.4,5007,3.6,1435
71671,18,11300,21,47,52.3,27396,40.9,21435,7.9,9.8,5143,13.4,7028,3.1,1599
304807,64,74273,42,95,43.6,106446,31.7,77310,7.1,7.2,17559,10.9,26577,2.9,7192
10783,0,4693,51,103,47.6,4315,30.2,2736,10.9,9.8,885,16.0,1450,4.4,396
132328,8,31973,17,179,45.5,46521,32.8,33565,7.2,8.1,8252,10.0,10271,2.9,3014
8743,0,2477,29,33,49.2,3312,34.4,2314,9.6,11.1,746,13.6,917,3.6,241
5521,0,1854,20,127,50.4,2212,39.2,1720,9.1,9.0,394,13.5,591,3.5,154
10014,0,2278,49,15,45.5,3245,34.7,2476,7.5,7.0,499,11.9,848,3.2,229
18743,0,3425,35,41,44.6,6323,33.8,4797,6.8,6.9,980,10.9,1551,3.2,457
13665,0,3906,17,193,50.4,5381,35.8,3822,9.1,10.2,1084,12.3,1317,3.6,379
9187,0,2496,19,89,44.3,3057,36.0,2487,8.4,7.9,544,11.3,779,3.3,226
11049,0,3113,21,87,54.9,4801,40.0,3496,12.0,14.7,1286,16.9,1473,4.0,350
4921,0,1716,48,333,50.4,1970,35.3,1381,11.5,10.7,418,15.9,624,4.2,166
13275,4,3480,1,27,52.7,5575,35.9,3801,10.6,12.2,1287,16.4,1732,4.0,418
281669,77,47856,40,27,44.1,97459,35.6,78696,6.5,6.8,14993,9.9,21808,2.5,5627
21809,0,6275,13,237,49.1,8577,33.9,5919,9.7,10.3,1792,15.8,2764,4.0,695
4131,0,1372,37,177,53.8,1808,38.0,1277,10.3,10.9,367,17.2,577,4.3,143
21696,0,5960,48,457,53.0,9278,38.2,6690,9.7,9.7,1695,13.8,2410,3.6,632
230220,40,34127,13,151,43.1,73749,33.4,57204,5.8,6.6,11361,12.9,22156,2.9,4928
90690,9,24175,37,157,49.3,35630,36.9,26680,9.6,10.6,7639,14.9,10773,3.8,2781
52879,8,9258,22,89,49.0,19575,37.8,15104,6.9,7.7,3075,12.1,4837,2.9,1164
17912,0,4831,36,97,43.3,6274,32.5,4704,8.7,9.6,1396,13.1,1893,3.4,487
32721,0,6966,22,47,55.2,14345,40.2,10443,8.6,9.8,2558,15.6,4059,3.7,957
40545,0,7326,27,9,37.9,11491,32.8,9935,6.0,5.5,1680,9.0,2725,2.7,812
22300,0,5211,22,7,50.6,8867,39.1,6846,9.8,11.6,2033,16.0,2801,3.9,682
24193,0,4813,13,35,49.6,9508,35.6,6822,8.5,10.4,1995,15.0,2884,3.6,697
10155,0,2619,20,131,43.0,3230,34.5,2593,7.9,7.7,582,11.3,850,3.1,236
66893,0,12717,48,409,46.6,22807,37.0,18127,7.8,7.2,3546,14.3,6988,3.4,1676
16811,0,4039,5,67,52.5,7057,38.8,5211,10.5,11.8,1579,15.4,2070,3.9,520
3977,0,1112,31,29,46.9,1388,37.3,1104,7.8,7.3,215,10.9,322,3.2,96
65818,0,11147,39,9,42.0,23618,33.4,18788,6.9,8.8,4928,10.3,5801,2.8,1553
716492,227,109403,8,31,29.2,168134,22.6,130304,4.6,4.6,26425,7.0,40637,2.4,13941
103923,32,27300,26,17,50.9,42139,39.2,32473,9.0,10.2,8443,12.1,10033,3.4,2796
35268,0,9521,21,89,57.3,15900,38.5,10677,10.5,12.5,3458,14.5,4030,3.6,986
12820,0,2900,48,487,53.4,5328,37.6,3749,9.7,9.5,950,15.6,1560,3.9,386
16141,0,3976,19,95,43.6,5398,37.8,4681,7.4,7.0,863,10.6,1310,3.0,371
36506,0,9105,42,59,47.0,13819,35.3,10389,7.9,8.9,2614,12.0,3532,3.1,921
1608,0,511,13,265,56.2,751,39.3,525,11.7,12.7,170,22.1,296,5.2,70
14740,0,5058,48,455,54.0,6368,38.2,4502,11.7,11.5,1352,17.0,2006,4.4,514
2374,0,613,38,75,44.1,810,33.0,606,8.3,7.1,131,11.3,207,3.2,58
85234,0,18539,41,53,40.9,26904,30.3,19940,7.1,7.5,4959,10.6,6945,3.0,1994
9911,0,2872,28,15,49.8,4017,37.0,2986,10.0,10.5,849,16.1,1302,4.0,322
13640,0,2972,56,9,41.8,4300,31.6,3250,7.2,7.8,801,9.9,1016,2.9,298
11931,0,2963,28,111,56.0,5180,42.3,3911,10.0,11.5,1063,15.4,1423,3.9,357
48860,7,7791,22,115,44.4,16314,34.1,12525,6.8,8.1,2986,10.9,4021,2.8,1019
381951,76,70347,36,71,36.3,103342,27.8,79172,6.4,7.1,20228,10.6,30238,2.9,8132
20825,0,4407,16,67,45.2,6749,32.2,4804,8.3,8.0,1201,13.2,1967,3.6,531
34709,0,7761,55,19,43.5,10648,37.2,9109,8.4,8.6,2113,11.1,2721,3.4,824
18578,0,5202,27,55,40.9,5955,31.8,4625,7.2,6.1,881,10.1,1476,3.1,445
106727,27,22968,47,11,50.7,42295,35.4,29554,8.6,10.3,8594,13.2,11034,3.2,2704
6423,10,2026,51,640,52.2,2622,37.6,1888,10.8,12.5,626,15.5,777,4.3,213
23792,0,8314,48,7,51.5,10102,36.1,7083,12.0,10.8,2113,17.2,3376,4.5,880
148373,12,32206,48,91,40.0,45927,31.4,36015,7.2,6.6,7530,11.4,13102,3.0,3431
40822,8,8333,48,249,51.5,15173,40.0,11790,8.4,7.0,2071,16.9,4969,3.9,1146
40507,0,10782,47,47,54.2,17795,40.4,13256,9.3,10.3,3374,15.7,5162,3.6,1188
237085,218,44090,28,49,53.0,95497,43.3,77956,7.3,7.9,14157,15.0,26999,3.6,6451
26787,4,8856,41,57,46.5,10105,36.7,7973,9.3,9.6,2080,13.1,2848,3.7,801
828431,123,186412,24,5,42.1,273532,31.6,205242,6.4,6.8,44049,12.0,77645,2.9,19025
33466,6,8300,26,165,50.0,12841,32.8,8431,9.5,11.0,2839,12.8,3295,3.5,897
34208,10,8041,17,49,41.5,10820,31.4,8197,7.4,8.3,2179,10.2,2652,3.0,779
5527,0,1687,31,59,50.6,2241,39.7,1758,8.0,7.5,334,11.0,489,3.2,142
16676,0,4020,5,37,53.2,6793,39.5,5044,9.9,10.5,1340,15.2,1945,3.7,478
7310,0,2096,20,95,44.6,2544,35.0,1997,8.0,7.6,435,11.9,679,3.1,179
31529,5,7554,27,119,43.3,10360,33.3,7959,7.1,6.1,1465,10.3,2466,3.0,722
67505,15,18587,39,13,50.6,27678,36.1,19760,9.1,10.1,5543,13.7,7504,3.3,1802
43172,5,13513,30,81,39.4,13766,29.5,10303,9.0,8.2,2853,12.1,4209,3.6,1257
9722,0,2826,20,117,49.6,3673,39.0,2888,8.8,8.7,643,13.0,965,3.4,251
11586,4,3032,30,17,36.7,3341,27.6,2515,7.4,6.9,633,10.4,950,3.1,278
53889,8,18752,4,7,47.1,20281,32.0,13780,10.9,11.0,4737,14.2,6121,4.6,1979
6666,0,1468,32,27,48.8,2723,34.4,1920,8.0,8.5,476,11.7,651,3.1,174
3475,0,1175,20,141,48.5,1340,36.9,1020,9.2,8.6,238,13.1,361,3.5,97
11069,6,2806,13,235,52.6,4759,38.6,3491,10.1,11.5,1043,17.2,1557,4.3,392
12410,0,3271,18,125,48.1,4657,35.2,3408,8.8,10.9,1053,13.7,1325,3.3,323
23867,0,7028,41,13,47.9,9180,34.0,6511,9.8,10.2,1948,14.0,2675,3.8,731
314305,26,48279,8,123,36.0,83464,28.8,66761,5.2,5.4,12435,8.9,20680,2.6,5933
909308,89,159437,24,33,46.0,325184,38.9,275026,5.4,5.6,39884,14.4,101516,3.2,22511
44191,0,11617,12,121,53.0,18451,35.6,12382,10.4,11.7,4081,14.5,5059,3.9,1358
7451,0,2288,29,41,50.0,2874,36.5,2100,9.7,10.6,612,13.4,770,3.6,208
58057,10,11434,48,1,51.3,24078,42.1,19767,8.4,8.6,4027,13.8,6495,3.4,1584
307412,267,49312,48,303,40.4,94573,32.2,75388,6.4,6.3,14860,11.0,25823,2.9,6693
52405,12,17362,48,265,48.2,20395,34.1,14439,10.2,8.9,3754,14.6,6168,3.9,1652
7979,0,2211,21,7,50.0,3145,37.0,2327,10.5,12.6,794,15.1,951,3.6,229
8285,0,2560,54,101,59.8,3963,41.3,2737,13.3,16.8,1115,18.3,1211,4.3,284
308570,33,58774,17,111,40.4,95299,32.1,75812,6.0,6.8,15989,9.3,21851,2.6,6106
108718,12,24260,51,3,35.9,31262,26.5,23105,6.5,6.2,5375,9.4,8171,2.7,2358
13033,0,3038,48,63,52.1,4991,38.9,3723,9.4,9.2,880,15.5,1479,3.8,366
33700,6,10223,45,27,52.0,14159,37.5,10208,10.0,10.6,2880,17.7,4805,4.5,1220
2429,0,686,46,111,41.4,751,31.8,577,8.1,6.4,117,10.8,196,3.1,57
51276,8,15447,42,127,44.2,18888,33.3,14238,8.8,9.1,3904,12.7,5451,3.4,1457
10684,0,645,13,53,35.6,2973,29.6,2471,3.5,4.5,374,6.7,559,1.8,152
205560,35,38669,18,39,44.2,65888,35.4,52744,7.5,9.6,14325,12.6,18736,3.1,4647
49774,15,11173,22,101,54.1,20493,41.7,15808,9.6,10.9,4125,16.3,6177,3.9,1469
48779,8,16281,33,3,42.8,17594,29.1,11966,8.8,9.5,3907,12.7,5233,3.5,1421
41550,9,11322,39,33,51.6,16824,37.6,12251,9.8,11.0,3594,13.9,4543,3.5,1127
38335,0,9272,40,111,53.5,15678,39.8,11672,10.4,11.0,3216,15.1,4435,4.0,1159
2664,0,720,40,57,52.2,1039,38.1,758,10.1,9.8,195,15.2,302,3.9,77
108558,66,19242,5,31,49.9,40631,37.9,30876,7.5,8.2,6644,11.5,9386,2.9,2384
